word,tag
papayat,FIL
ha,OTH
Ang,FIL
mga,FIL
impormasyong,FIL
makakalap,FIL
ay,FIL
maaari,FIL
lamang,FIL
makuha,FIL
ng,FIL
mga,FIL
awtoridad,FIL
sa,FIL
utos,FIL
ng,FIL
isang,FIL
korte,FIL
(,OTH
All,ENG
the,ENG
information,ENG
gathered,ENG
can,ENG
only,ENG
be,ENG
accessed,ENG
by,ENG
authorities,ENG
through,ENG
a,ENG
court,ENG
order,ENG
),OTH
.,OTH
nakatulog,FIL
na,FIL
ako,FIL
after,ENG
niyan,FIL
HAHAHAHAHA,OTH
Huwag,FIL
harangan,FIL
Ang,FIL
imbistigation,FIL
ng,FIL
Hindi,FIL
pumuntahin,FIL
sa,FIL
imbistigation,FIL
Ang,FIL
witness,ENG
to,ENG
be,ENG
investigation,ENG
.,OTH
Makakain,FIL
pa,FIL
ng,FIL
masarap,FIL
ang,FIL
pamilya,FIL
mo,FIL
.,OTH
Sa,FIL
dami,FIL
ng,FIL
reporter,ENG
doon,FIL
mas,FIL
mauunahan,FIL
pa,FIL
sila,FIL
ng,FIL
mga,FIL
ito,FIL
magpost,FIL
at,FIL
magreport,FIL
kaya,FIL
buko,FIL
na,FIL
agad,FIL
sila,FIL
baka,FIL
nga,FIL
dina,FIL
tumakbo,FIL
up,ENG
to,ENG
now,ENG
dipa,FIL
nagpa,FIL
file,ENG
ng,FIL
COC,OTH
Day,ENG
2,OTH
ng,FIL
gagawin,FIL
lahat,FIL
except,ENG
mag-aral,FIL
Marami,FIL
tayong,FIL
mga,FIL
Kabayan,FIL
na,FIL
higit,FIL
pa,FIL
sa,FIL
inyong,FIL
dapat,FIL
tulongan,FIL
na,FIL
mas,FIL
lalong,FIL
ka,FIL
wawa,FIL
pero,FIL
sa,FIL
kaso,FIL
ninyo,FIL
ewan,FIL
hwag,FIL
nyong,FIL
idamay,FIL
ang,FIL
publiko,FIL
para,FIL
tumolong,FIL
sa,FIL
inyo,FIL
kasi,FIL
kayo,FIL
lang,FIL
ang,FIL
nagpakasaya,FIL
at,FIL
nagpasarap,FIL
sa,FIL
buhay,FIL
kaya,FIL
dapat,FIL
pangatawanan,FIL
ninyo,FIL
pinasokan,FIL
ninyo,FIL
gulo,FIL
lotasin,FIL
ninyo,FIL
at,FIL
tabi,FIL
nasaan,FIL
ang,FIL
magulang,FIL
ng,FIL
babae,FIL
bakit,FIL
pinayagang,FIL
magisang,FIL
babae,FIL
at,FIL
poro,FIL
lalaki,FIL
ang,FIL
mga,FIL
kasama,FIL
grabe,FIL
at,FIL
ganyang,FIL
maynangyari,FIL
dinamay,FIL
lahat,FIL
ayan,FIL
party,ENG
pa,FIL
more,ENG
at,FIL
friends,ENG
pa,FIL
more,ENG
Nalambat,FIL
ng,FIL
Mandaluyong,OTH
City,ENG
Police,ENG
ang,FIL
walong,FIL
katao,FIL
na,FIL
iligal,FIL
na,FIL
nagsagawa,FIL
ng,FIL
tupada,FIL
noong,FIL
Sabado,FIL
.,OTH
Yan,FIL
ang,FIL
dahilan,FIL
kaya,FIL
ayaw,FIL
Nila,FIL
makaupo,FIL
si,FIL
BBM,OTH
.,OTH
Nagdulot,FIL
naman,FIL
ito,FIL
ng,FIL
ibat,FIL
ibang,FIL
reaksyon,FIL
mula,FIL
sa,FIL
mga,FIL
netizen,ENG
.,OTH
naka,FIL
specific,ENG
kasi,FIL
nung,FIL
nagpost,FIL
ako,FIL
ng,FIL
pt,OTH
ko,FIL
kaya,FIL
nagulat,FIL
ako,FIL
nagcomment,FIL
tchr,OTH
ko,FIL
sa,FIL
shinare,FIL
ko,FIL
about,ENG
hometown,OTH
cha,OTH
Batay,FIL
sa,FIL
huling,FIL
tala,FIL
",",OTH
umakyat,FIL
na,FIL
sa,FIL
kabuuang,FIL
5,OTH
",",OTH
088,OTH
",",OTH
513,OTH
ang,FIL
nasawi,FIL
sa,FIL
ibat,FIL
ibang,FIL
bansa,FIL
bunsod,FIL
ng,FIL
nakakahawang,FIL
sakit,FIL
.,OTH
Pangalawa,FIL
",",OTH
dapat,FIL
mag,FIL
issue,ENG
kana,FIL
ng,FIL
Cert,OTH
.,OTH
Sa,FIL
ilalim,FIL
ng,FIL
Alert,ENG
Level,ENG
3,OTH
",",OTH
batay,FIL
sa,FIL
ordinansa,FIL
",",OTH
ang,FIL
mga,FIL
ganap,FIL
na,FIL
nabakunahang,FIL
menor,FIL
de,FIL
edad,FIL
sa,FIL
Muntinlupa,OTH
ay,FIL
pinapayagang,FIL
gawin,FIL
ang,FIL
mga,FIL
sumusunod,FIL
:,OTH
Intra-zonal,ENG
at,FIL
inter-zonal,ENG
na,FIL
paglalakbay,FIL
(,OTH
kung,FIL
may,FIL
kasamang,FIL
magulang,FIL
o,FIL
nasa,FIL
hustong,FIL
gulang,FIL
na,FIL
tagapag-alaga,FIL
sa,FIL
lahat,FIL
ng,FIL
oras,FIL
),OTH
Bumili,FIL
ng,FIL
mahahalagang,FIL
gamit,FIL
sa,FIL
mga,FIL
pinahihintulutang,FIL
establisyimento,FIL
(,OTH
take-out,ENG
na,FIL
pagkain,FIL
",",OTH
gamot,FIL
),OTH
Mahahalagang,FIL
aktibidad,FIL
sa,FIL
mga,FIL
pinapahintulutang,FIL
opisina,FIL
at,FIL
/,OTH
o,FIL
establisyimento,FIL
(,OTH
trabaho,FIL
",",OTH
serbisyo,FIL
ng,FIL
gobyerno,FIL
",",OTH
serbisyong,FIL
medikal,FIL
),OTH
Tandaan,FIL
:,OTH
hindi,FIL
lang,FIL
si,FIL
(,OTH
President,ENG
),OTH
Leni,OTH
ang,FIL
lulutas,FIL
sa,FIL
lahat,FIL
ng,FIL
problema,FIL
.,OTH
Sa,FIL
Friday,ENG
ng,FIL
umaga,FIL
ang,FIL
interment,ENG
ng,FIL
Papa,ENG
niya,FIL
at,FIL
naiintindihan,FIL
daw,FIL
ni,FIL
Gladys,OTH
kung,FIL
meron,FIL
talagang,FIL
mga,FIL
hindi,FIL
makakadalaw,FIL
dahil,FIL
sa,FIL
safety,ENG
protocol,ENG
na,FIL
rin,FIL
.,OTH
Nagkaroon,FIL
ako,FIL
ng,FIL
pagkakataon,FIL
na,FIL
makapagroad,OTH
trip,ENG
sa,FIL
Southern,OTH
Tagalog,FIL
nitong,FIL
nakaraang,FIL
linggo,FIL
at,FIL
hindi,FIL
naman,FIL
ako,FIL
nagsisi,FIL
pagkatapos,FIL
dahil,FIL
kahit,FIL
paano,FIL
ay,FIL
nawala,FIL
ang,FIL
pagkabagot,FIL
na,FIL
dulot,FIL
ng,FIL
patuloy,FIL
sa,FIL
paghaba,FIL
at,FIL
tila,FIL
mas,FIL
mahaba,FIL
pang,FIL
epekto,FIL
ng,FIL
pandemya,FIL
na,FIL
naging,FIL
dahilan,FIL
malimitahan,FIL
ang,FIL
ating,FIL
mga,FIL
galaw,FIL
na,FIL
unti-unti,FIL
nang,FIL
napupuno,FIL
sa,FIL
katawan,FIL
ko,FIL
.,OTH
Asan,FIL
na,FIL
kaya,FIL
sila,FIL
ngayon,FIL
?,OTH
Ba't,FIL
di,FIL
sumang,FIL
ayon,FIL
",",OTH
sa'tin,FIL
ang,FIL
panahon,FIL
.,OTH
Meron,FIL
din,FIL
akong,FIL
experience,ENG
nung,FIL
bata,FIL
pa,FIL
ako,FIL
na,FIL
kapag,FIL
nagagalit,FIL
ako,FIL
kung,FIL
ano,FIL
man,FIL
ang,FIL
una,FIL
kong,FIL
masabi,FIL
sa,FIL
taong,FIL
kinagagalit,FIL
ko,FIL
nagkakatotoo,FIL
na,FIL
pinagsisisihan,FIL
ko,FIL
na,FIL
ngayon,FIL
.,OTH
May,FIL
mga,FIL
offer,ENG
at,FIL
raket,FIL
na,FIL
rin,FIL
siyang,FIL
natatanggap,FIL
makalipas,FIL
ang,FIL
ilang,FIL
buwang,FIL
nakatengga,FIL
lang,FIL
sa,FIL
bahay,FIL
.,OTH
Muling,FIL
kinilala,FIL
ng,FIL
mga,FIL
guro,FIL
sa,FIL
bansa,FIL
ang,FIL
mga,FIL
programa,FIL
",",OTH
pelikula,FIL
",",OTH
at,FIL
personalidad,FIL
ng,FIL
ABS-CBN,OTH
bilang,FIL
mga,FIL
natatangi,FIL
sa,FIL
industriya,FIL
sa,FIL
ginanap,FIL
na,FIL
ika-22,OTH
na,FIL
Gawad,FIL
PASADO,FIL
.,OTH
Dapat,FIL
nagtatanim,FIL
din,FIL
ng,FIL
gulay,FIL
sa,FIL
bakuran,FIL
ang,FIL
babaeng,FIL
asawa,FIL
para,FIL
may,FIL
ulam,FIL
hindi,FIL
lang,FIL
asin,FIL
ang,FIL
inuulam,FIL
Enoch,OTH
ay,FIL
kinalugdan,FIL
ng,FIL
dakilang,FIL
manlilikha,FIL
Parang,FIL
hindi,FIL
kayo,FIL
nakisakay,FIL
sa,FIL
delulu,ENG
ng,FIL
dk,OTH
.,OTH
Hahaha,OTH
galing,FIL
magtagpi,FIL
ha,FIL
",",OTH
kinilig,FIL
ako,FIL
ng,FIL
slight,ENG
Usapan,FIL
ngayon,FIL
sa,FIL
social,ENG
media,ENG
ang,FIL
bagong,FIL
paandar,FIL
ng,FIL
hunk,ENG
singer-actor,ENG
na,FIL
si,FIL
Markki,OTH
Stroem,OTH
.,OTH
Siya,FIL
ang,FIL
unang,FIL
tao,FIL
na,FIL
naging,FIL
opisyal,FIL
na,FIL
kaibigan,FIL
ni,FIL
Squid,OTH
Girl,OTH
at,FIL
sila,FIL
ay,FIL
napalapit,FIL
sa,FIL
isat,FIL
isa,FIL
.,OTH
Sa,FIL
pahayag,FIL
ng,FIL
Insurers,OTH
for,OTH
Leni,OTH
",",OTH
dineklara,FIL
ng,FIL
grupo,FIL
ang,FIL
brand,ENG
of,ENG
value-based,ENG
leadership,ENG
umano,FIL
ni,FIL
Robredo,OTH
na,FIL
kailangan,FIL
ng,FIL
bansa,FIL
para,FIL
sa,FIL
mas,FIL
maayos,FIL
na,FIL
pamumuhay,FIL
ng,FIL
mga,FIL
Pilipino,FIL
.,OTH
yung,FIL
nagpaliwanag,FIL
ba,FIL
sumalo,FIL
ng,FIL
galit,FIL
?,OTH
Nagsimula,FIL
bago,FIL
mag-alas-8,FIL
ng,FIL
umaga,FIL
sa,FIL
harap,FIL
ng,FIL
Commission,OTH
on,OTH
Audit,OTH
(,OTH
COA,OTH
),OTH
sa,FIL
Commonwealth,OTH
Ave,OTH
",",OTH
nagtapos,FIL
ang,FIL
caravan,ENG
sa,FIL
Welcome,OTH
Rotonda,FIL
sa,FIL
Quezon,FIL
Ave,OTH
pagsapit,FIL
ng,FIL
alas-1,FIL
ng,FIL
hapon,FIL
.,OTH
Natatawa,FIL
ako,FIL
kay,FIL
seah,OTH
HAHAHAHHAHA,OTH
Ako,FIL
naman,FIL
si,FIL
tanga,FIL
",",OTH
naniwala,FIL
ako,FIL
sa,FIL
pangakong,FIL
he'll,ENG
be,ENG
a,ENG
better,ENG
man,ENG
basta,FIL
bumalik,FIL
lang,FIL
ako,FIL
.,OTH
auq,FIL
mag,FIL
pasa,FIL
ng,FIL
vid,OTH
sa,FIL
pe,OTH
dzai,FIL
nag,FIL
bbinge,FIL
mga,FIL
kasama,FIL
q,FIL
Sabihin,FIL
mo,FIL
:,OTH
"""",OTH
Tunay,FIL
na,FIL
ako,FIL
ay,FIL
sinaway,FIL
na,FIL
sumamba,FIL
sa,FIL
mga,FIL
dinadalanginan,FIL
ninyo,FIL
bukod,FIL
pa,FIL
kay,FIL
Allh,OTH
",",OTH
noong,FIL
dumating,FIL
sa,FIL
akin,FIL
ang,FIL
mga,FIL
malinaw,FIL
na,FIL
patunay,FIL
mula,FIL
sa,FIL
Panginoon,FIL
ko,FIL
",",OTH
at,FIL
inutusan,FIL
na,FIL
magpasakop,FIL
sa,FIL
Panginoon,FIL
ng,FIL
mga,FIL
nilalang,FIL
.,OTH
"""",OTH
,OTH
Iba-ibang,FIL
petsa,FIL
ang,FIL
itinakda,FIL
ng,FIL
regional,ENG
at,FIL
division,ENG
offices,ENG
ng,FIL
DepEd,FIL
sa,FIL
pagsisimula,FIL
ng,FIL
expansion,ENG
phase,ENG
",",OTH
batay,FIL
sa,FIL
kanilang,FIL
kahandaan,FIL
:,OTH
Sa,FIL
Calabarzon,FIL
",",OTH
magbubukas,FIL
na,FIL
ulit,FIL
ang,FIL
klase,FIL
matapos,FIL
ang,FIL
3,OTH
linggong,FIL
pahinga,FIL
dahil,FIL
sa,FIL
health,ENG
break,ENG
at,FIL
mid-year,ENG
break,ENG
.,OTH
Marami,FIL
rin,FIL
ang,FIL
ganyang,FIL
kwento,FIL
na,FIL
nagpatotoo,FIL
sa,FIL
kalupitan,FIL
ng,FIL
Marcoses,FIL
sa,FIL
non-supporters,ENG
nila,FIL
",",OTH
again,ENG
kaya,FIL
mo,FIL
ba,FIL
magpatawad,FIL
sa,FIL
mga,FIL
oppressors,ENG
ng,FIL
pamilya,FIL
mo,FIL
?,OTH
Nabasa,FIL
nga,FIL
ni,FIL
Pokwang,OTH
ang,FIL
balita,FIL
",",OTH
at,FIL
agad,FIL
niyang,FIL
inalok,FIL
ang,FIL
kanyang,FIL
bahay,FIL
kay,FIL
Miss,ENG
Myanmar,OTH
.,OTH
Kami,FIL
na,FIL
nagreklamo,FIL
sa,FIL
pagkawala,FIL
ng,FIL
pera,FIL
ko,FIL
na,FIL
sana,FIL
pangpagamot,FIL
ko,FIL
ng,FIL
mga,FIL
panahon,FIL
na,FIL
yun,FIL
ako,FIL
pa,FIL
pinalabas,FIL
na,FIL
may,FIL
kasalanan,FIL
ng,FIL
bangko,FIL
na,FIL
yan,FIL
!,OTH
I,ENG
didnt,ENG
expect,ENG
na,FIL
ang,FIL
dami,FIL
kung,FIL
natutunan,FIL
sa,FIL
interview,ENG
nato,FIL
.,OTH
Sinabi,FIL
ni,FIL
Domagoso,OTH
nitong,FIL
Linggo,FIL
",",OTH
Marso,FIL
1,OTH
",",OTH
na,FIL
gagamitin,FIL
niya,FIL
ang,FIL
mga,FIL
malilikom,FIL
sa,FIL
tax,ENG
debts,ENG
para,FIL
matulungan,FIL
ang,FIL
mga,FIL
Pilipinong,FIL
naapektuhan,FIL
ng,FIL
coronavirus,ENG
disease,ENG
(,OTH
COVID-19,OTH
),OTH
pandemic,ENG
.,OTH
isang,FIL
album,ENG
n,FIL
mabibili,FIL
mo,FIL
dyan,FIL
Kilala,FIL
ang,FIL
umanoy,FIL
drug,ENG
lord,ENG
dati,FIL
bilang,FIL
isa,FIL
sa,FIL
mga,FIL
nakakapuslit,FIL
ng,FIL
kilo-kilong,FIL
droga,FIL
sa,FIL
buong,FIL
Visayas,FIL
.,OTH
Di,FIL
yun,FIL
paninira,FIL
sa,FIL
Pilipinas,FIL
yun,FIL
ang,FIL
totoong,FIL
nangyayari,FIL
sa,FIL
Pilipinas,FIL
ngayon,FIL
sa,FIL
ilalim,FIL
ng,FIL
Presidente,FIL
mo,FIL
na,FIL
berdugo,FIL
.,OTH
Kastress,OTH
tong,FIL
mga,FIL
kailangan,FIL
lakarin,FIL
sa,FIL
work,ENG
ah,OTH
ayoko,FIL
na,FIL
Matatabunan,FIL
din,FIL
ba,FIL
ako,FIL
ng,FIL
oppai,OTH
ni,FIL
Saeko,OTH
pag,FIL
nagkazombie,FIL
apocalypse,ENG
?,OTH
Dapat,FIL
talaga,FIL
na,FIL
matalino,FIL
tayo,FIL
sa,FIL
pagboto,FIL
",",OTH
huwag,FIL
magpaloko,FIL
sa,FIL
mabulaklak,FIL
ang,FIL
sinasabi,FIL
",",OTH
huwag,FIL
agad-agad,FIL
bibigay,FIL
",",OTH
kilalanin,FIL
maigi,FIL
.,OTH
I,ENG
heard,ENG
ready,ENG
na,FIL
yon,FIL
magtake,FIL
ng,FIL
risk,ENG
sa,FIL
love,ENG
eh,OTH
.,OTH
Kabanata,FIL
70,OTH
Na,FIL
ang,FIL
Aking,FIL
mga,FIL
misteryo,FIL
ay,FIL
ibinubunyag,FIL
at,FIL
bukas,FIL
na,FIL
namamalas,FIL
",",OTH
at,FIL
hindi,FIL
na,FIL
nakatago,FIL
",",OTH
ay,FIL
lubusang,FIL
dahil,FIL
sa,FIL
Aking,FIL
biyaya,FIL
at,FIL
awa,FIL
.,OTH
Ano,FIL
ba,FIL
ang,FIL
problema,FIL
mo,FIL
at,FIL
ang,FIL
ingay-ingay,FIL
mo,FIL
",",OTH
wika,FIL
umano,FIL
ni,FIL
Ladia,OTH
na,FIL
sinagot,FIL
naman,FIL
ng,FIL
biktima,FIL
na,FIL
bakit,FIL
pag,FIL
sinabi,FIL
ko,FIL
ba,FIL
sayo,FIL
masusulusyunan,FIL
mo,FIL
?,OTH
Wala,FIL
naman,FIL
umanong,FIL
maisip,FIL
na,FIL
dahilan,FIL
ang,FIL
asawa,FIL
nito,FIL
kung,FIL
bakit,FIL
umabot,FIL
sa,FIL
desisyong,FIL
magbigti,FIL
ang,FIL
kanyang,FIL
misis,FIL
.,OTH
Mga,FIL
bias,ENG
kayo,FIL
na,FIL
istasyon,FIL
dapat,FIL
lang,FIL
kayo,FIL
magsara,FIL
"""",OTH
hindi,FIL
ah,OTH
",",OTH
titingin,FIL
ako,FIL
hanggang,FIL
sa,FIL
taas,FIL
"""",OTH
sabi,FIL
ko,FIL
at,FIL
tumingin,FIL
sa,FIL
kanya,FIL
.,OTH
nko,FIL
po,FIL
wag,FIL
ka,FIL
paapekto,FIL
sa,FIL
mga,FIL
boshers,ENG
mo,FIL
kailangan,FIL
tangapin,FIL
mo,FIL
sa,FIL
sarili,FIL
mo,FIL
di,FIL
lahat,FIL
ng,FIL
tao,FIL
ma,FIL
sa,FIL
satisfies,FIL
mo,FIL
yaan,FIL
mo,FIL
cla,FIL
mamoblema,FIL
syo,FIL
wag,FIL
mo,FIL
.,OTH
Sinasabi,FIL
niyo,FIL
na,FIL
di,FIL
pa,FIL
ako,FIL
nagbabago,FIL
na,FIL
mas,FIL
lumala,FIL
ugali,FIL
ko,FIL
",",OTH
lahat,FIL
kasi,FIL
may,FIL
proseso,FIL
.,OTH
Ang,FIL
iitim,FIL
nyo,FIL
ang,FIL
babaho,FIL
nyo,FIL
ang,FIL
dami,FIL
kong,FIL
gagawin,FIL
natataranta,FIL
ako,FIL
pero,FIL
kelangan,FIL
cute,ENG
pa,FIL
din,FIL
nanginginig,FIL
tapos,FIL
ang,FIL
init,FIL
ng,FIL
katawan,FIL
ko,FIL
hahahahahaha,OTH
potanginuah,OTH
alak,FIL
pa,FIL
!,OTH
We,ENG
just,ENG
try,ENG
to,ENG
make,ENG
some,ENG
momentum,ENG
for,ENG
our,ENG
team,ENG
",",OTH
kasi,FIL
mabilis,FIL
lang,FIL
ang,FIL
conference,ENG
and,ENG
dikit,FIL
ang,FIL
standings,ENG
",",OTH
sabi,FIL
ni,FIL
Cabagnot,OTH
na,FIL
tinulungan,FIL
ang,FIL
Beermen,OTH
sa,FIL
kabuuang,FIL
30-15,OTH
atake,FIL
sa,FIL
ikatlong,FIL
yugto,FIL
matapos,FIL
na,FIL
maglaho,FIL
ang,FIL
10-puntos,OTH
na,FIL
abante,FIL
at,FIL
kapitan,FIL
ang,FIL
39-38,OTH
abante,FIL
pagpasok,FIL
ng,FIL
ikatlong,FIL
stanza,ENG
.,OTH
umalis,FIL
na,FIL
yong,FIL
anak,FIL
kaya,FIL
ngayon,FIL
lang,FIL
siya,FIL
nag,FIL
sumbong,FIL
!,OTH
Lord,OTH
sana,FIL
maipasa,FIL
ko,FIL
lahat,FIL
ng,FIL
exam,ENG
",",OTH
sure,ENG
ako,FIL
pag,FIL
may,FIL
nabagsak,FIL
ko,FIL
failure,ENG
na,FIL
tingin,FIL
ng,FIL
lahat,FIL
Kaya,FIL
nga,FIL
",",OTH
sinasabi,FIL
ng,FIL
Diyos,FIL
",",OTH
Para,FIL
din,FIL
silang,FIL
mga,FIL
hayop,FIL
na,FIL
nagsisitakas,FIL
mula,FIL
sa,FIL
Aking,FIL
liwanag,FIL
upang,FIL
magkubli,FIL
sa,FIL
mga,FIL
kuweba,FIL
sa,FIL
bundok,FIL
subalit,FIL
wala,FIL
ni,FIL
isa,FIL
sa,FIL
kanila,FIL
ang,FIL
maaaring,FIL
maglaho,FIL
mula,FIL
sa,FIL
sakop,FIL
ng,FIL
Aking,FIL
liwanag,FIL
.,OTH
At,FIL
may,FIL
pang-aasar,FIL
pa,FIL
ang,FIL
boomerang,ENG
post,ENG
na,FIL
`yon,FIL
ni,FIL
Dominic,OTH
",",OTH
dahil,FIL
naka-belat,FIL
talaga,FIL
siya,FIL
",",OTH
o,FIL
labas,FIL
dila,FIL
",",OTH
na,FIL
parang,FIL
sinasabi,FIL
na,FIL
mamatay,FIL
kayo,FIL
sa,FIL
inggit,FIL
na,FIL
mga,FIL
basher,ENG
kayo,FIL
.,OTH
sana,FIL
pagdabogan,FIL
ka,FIL
ng,FIL
lola,FIL
mo,FIL
Ang,FIL
sinasabing,FIL
dahilan,FIL
ng,FIL
laboratoryo,FIL
kay,FIL
"""",OTH
Donna,OTH
"""",OTH
ay,FIL
sadyang,FIL
maraming,FIL
nagpapa-test,OTH
ngayon,FIL
kaya,FIL
hindi,FIL
agad,FIL
nalalabas,FIL
ang,FIL
test,ENG
results,ENG
.,OTH
Yan,FIL
kasi,FIL
ang,FIL
totoong,FIL
pagmamahal,FIL
ng,FIL
pamilya,FIL
.,OTH
Sa,FIL
tingin,FIL
ng,FIL
LTFRB,FIL
",",OTH
ginagamit,FIL
ng,FIL
mga,FIL
operators,ENG
ang,FIL
kalituhan,FIL
para,FIL
isulong,FIL
ang,FIL
kanilang,FIL
kahilingan,FIL
na,FIL
aprubahan,FIL
ang,FIL
paggamit,FIL
ng,FIL
kanilang,FIL
mga,FIL
pribadong,FIL
terminal,ENG
anumang,FIL
oras,FIL
",",OTH
at,FIL
naging,FIL
hostage,ENG
ang,FIL
libu-libong,FIL
pasaherong,FIL
walang,FIL
masakyan,FIL
.,OTH
Ayon,FIL
sa,FIL
hepe,FIL
ng,FIL
Tiaong,OTH
Municipal,OTH
Police,OTH
Station,OTH
",",OTH
maaring,FIL
paghihiganti,FIL
kay,FIL
dating,FIL
kapitan,FIL
Richard,OTH
Nitro,OTH
ang,FIL
nakikita,FIL
nilang,FIL
motibo,FIL
sa,FIL
pamamaril,FIL
.,OTH
Sa,FIL
mga,FIL
taken,ENG
",",OTH
dineretso,FIL
niyo,FIL
ba,FIL
na,FIL
same,ENG
sex,ENG
ang,FIL
kasintahan,FIL
niyo,FIL
?,OTH
Hindi,FIL
napigilang,FIL
maglabas,FIL
ng,FIL
saloobin,FIL
ang,FIL
singer,ENG
at,FIL
Kakampink,FIL
na,FIL
si,FIL
Bituin,OTH
Escalante,OTH
sa,FIL
balitang,FIL
natakpan,FIL
umano,FIL
ng,FIL
tent,ENG
ang,FIL
rebulto,FIL
ni,FIL
dating,FIL
Senador,FIL
Benigno,OTH
Ninoy,OTH
Aquino,OTH
Jnr,OTH
sa,FIL
plaza,ENG
sa,FIL
labas,FIL
ng,FIL
city,ENG
hall,ENG
",",OTH
sa,FIL
sortie,ENG
ng,FIL
UniTeam,OTH
sa,FIL
Tarlac,OTH
.,OTH
Nauubos,FIL
ang,FIL
pasensya,FIL
ko,FIL
sa,FIL
patalastas,FIL
.,OTH
Punahin,FIL
ang,FIL
bawat,FIL
maling,FIL
desisyon,FIL
.,OTH
Gusto,FIL
nla,FIL
mg,FIL
ina,FIL
naiikita,FIL
ginagawa,FIL
n,FIL
kuya,FIL
kc,FIL
alm,FIL
ang,FIL
oras,FIL
hahaha,OTH
nsa,FIL
bahay,FIL
xa,FIL
nkabantay,FIL
silang,FIL
mg,FIL
ina,FIL
parang,FIL
si,FIL
kuya,FIL
ang,FIL
inaabanagan,FIL
sana,FIL
magsara,FIL
kayo,FIL
bintana,FIL
o,FIL
pinyo,FIL
bekt,FIL
kailngan,FIL
n,FIL
pg,FIL
aksayahan,FIL
nyo,FIL
ng,FIL
time,ENG
alm,FIL
nyo,FIL
pla,FIL
ganun,FIL
fnkayo,OTH
ang,FIL
mg,FIL
sara,FIL
Pero,FIL
",",OTH
bago,FIL
sila,FIL
lumipad,FIL
pa-Thailand,FIL
",",OTH
aliw,FIL
ang,FIL
Instagram,OTH
post,ENG
ni,FIL
Xian,OTH
",",OTH
na,FIL
tila,FIL
nagrereklamo,FIL
siya,FIL
sa,FIL
mga,FIL
bahagi,FIL
ng,FIL
dyowa,FIL
niya,FIL
",",OTH
na,FIL
akala,FIL
mo,FIL
ay,FIL
lalaban,FIL
ng,FIL
Miss,OTH
Universe,OTH
",",OTH
dahil,FIL
sa,FIL
rami,FIL
ng,FIL
bitbit,FIL
.,OTH
ang,FIL
husay,FIL
mo,FIL
talaga,FIL
gumawa,FIL
ng,FIL
content,ENG
NICE,ENG
PMC,OTH
isa,FIL
sa,FIL
mga,FIL
most,ENG
favorite,ENG
blogger,ENG
sa,FIL
youtube,OTH
Sana,FIL
talaga,FIL
may,FIL
bitay,FIL
ng,FIL
parusa,FIL
dito,FIL
sa,FIL
bansa,FIL
natin,FIL
",",OTH
para,FIL
maprotektahan,FIL
tayo,FIL
sa,FIL
masasamang,FIL
tao,FIL
lalo,FIL
na,FIL
sa,FIL
dayuhan,FIL
kung,FIL
nakarating,FIL
ka,FIL
lang,FIL
ng,FIL
Bataan,OTH
at,FIL
isa,FIL
ako,FIL
sa,FIL
natanong,FIL
mo,FIL
sobrang,FIL
daming,FIL
vlogs,ENG
mo,FIL
ang,FIL
kaya,FIL
kong,FIL
sabihin,FIL
!,OTH
Nagkatamadan,FIL
na,FIL
kagabi,FIL
mag,FIL
laro,FIL
",",OTH
sarap,FIL
tumambay,FIL
tawa,FIL
ng,FIL
tawa,FIL
e,FIL
HAHAHAHA,OTH
Ayon,FIL
pa,FIL
sa,FIL
senador,FIL
",",OTH
dapat,FIL
ay,FIL
ikinonsidera,FIL
ang,FIL
pag-ayaw,FIL
ng,FIL
tribung,FIL
Dumagat-Remontado,OTH
sa,FIL
proyekto,FIL
dahil,FIL
maaapektuhan,FIL
sila,FIL
.,OTH
Ginawa,FIL
lahat,FIL
to,FIL
ni,FIL
Tatay,FIL
Digong,OTH
para,FIL
hindi,FIL
na,FIL
kayo,FIL
matakot,FIL
gumala,FIL
sa,FIL
gabi,FIL
",",OTH
kasi,FIL
nabawasan,FIL
na,FIL
ang,FIL
mga,FIL
adik,FIL
sa,FIL
Pinas,FIL
",",OTH
hindi,FIL
man,FIL
naubos,FIL
pero,FIL
malaki,FIL
na,FIL
ang,FIL
ibinawas,FIL
.,OTH
Ginagawa,FIL
Niya,FIL
ito,FIL
sa,FIL
pamamagitan,FIL
ng,FIL
pagsasalita,FIL
ng,FIL
mga,FIL
salita,FIL
",",OTH
at,FIL
sa,FIL
pamamagitan,FIL
ng,FIL
paggawa,FIL
at,FIL
pagsasalita,FIL
sa,FIL
buong,FIL
lupain,FIL
.,OTH
Ang,FIL
sakit,FIL
ng,FIL
lumabas,FIL
sya,FIL
lakas,FIL
iyak,FIL
ko,FIL
sa,FIL
tahimik,FIL
na,FIL
hospital,ENG
.,OTH
Tila,FIL
kayong,FIL
naging,FIL
mga,FIL
alagad,FIL
na,FIL
hanggang,FIL
ngayon,FIL
ay,FIL
naging,FIL
masyadong,FIL
masunurin,FIL
",",OTH
ngunit,FIL
",",OTH
ang,FIL
totoo,FIL
",",OTH
hindi,FIL
pa,FIL
ninyo,FIL
natatalikuran,FIL
ang,FIL
inyong,FIL
mga,FIL
palagay,FIL
",",OTH
naghahanap,FIL
pa,FIL
rin,FIL
kayo,FIL
sa,FIL
Biblia,FIL
",",OTH
na,FIL
naniniwala,FIL
sa,FIL
kalabuan,FIL
",",OTH
o,FIL
